,reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating
27002,27003,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",5 years ago,"Open 24hrs. Line for bathroom at 11pm, but only place open.",4 stars
5150,5151,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",4 years ago,Neutral,3 stars
11838,11839,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",2 years ago,Regiment,5 stars
27467,27468,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,999,2 years ago,"They were closed on new year's eve and there was no sign put out. The Google hours showed open, couple of cars pulled up the drive through but no response and lights were on like they were in there.",3 stars
3099,3100,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,"My first time at this location I order some breakfast, my order was taken to my table and it was fast, employees really nice and helpful. I would definitely visit again and I recommended.",5 stars
4908,4909,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",a year ago,Excellent ,5 stars
32160,32161,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",3 years ago,McDonald's over by the Dallas zoo,1 star
7556,7557,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",5 years ago,Matt is cool,5 stars
624,625,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",a year ago,Excellent ,5 stars
14829,14830,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",2 years ago,You know the menu and there is a burnt out Jeep in the lot. So that's fun for all ages,3 stars
3281,3282,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",a month ago,Standard McDonald's,3 stars
6492,6493,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",5 years ago,Very fast with your order. Great coffee. They make it exactly as asked. Love going here.,5 stars
2555,2556,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",a year ago,Fast and efficient,5 stars
3542,3543,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",5 years ago,Good,3 stars
10088,10089,McDonald's,Fast food restaurant,"151 West 34th Street (Macy's 7th Floor, New York, NY 10001, United States",40.750831,-73.9890961,263,3 years ago,"To avoid ! Restaurant room very small. Sad for a store with 8 floors. We had to eat outside after ordering ""on the spot"" No place to eat! And the staff not friendly at all.",1 star
27046,27047,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,794",5 years ago,"It's McDonald's, however, very, very slow service.",3 stars
9217,9218,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",5 years ago,Worst customer service I've had at a fast food restaurant.,1 star
7852,7853,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",a year ago,"Stopped here after picking up my brother from school, there was a bit of a line but it moved pretty fast and the food was absolutely fantastic usually mcdonalds is hit or miss in multiple areas this location was fast service and really fresh food!!!!!",5 stars
32704,32705,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",5 years ago,"This place is the example of the worst service that can be given. super bad, super slow, any day at any time ...",1 star
1582,1583,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",3 years ago,Terrible,1 star
21366,21367,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",3 years ago,"Meh...just meh. Back in the day McDonalds was a treat you looked forward to, now the foods more expensive, the fries are never fresh, and the buns are usually stale. They've dropped the ball.",2 stars
11092,11093,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",4 years ago,"Worst McDonald's I've ever been to. Service is horrible and the food was worst. I don't recommend it, there's other fast food restaurants in the area.",1 star
28690,28691,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",2 months ago,"My fries were salted, they didn't put pickle on my Burger as asked, and it was a quick drive thru experience. I'd say not too bad",4 stars
33105,33106,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",4 years ago,Goooood,5 stars
15949,15950,McDonald's,Fast food restaurant,"8500 US-290, Austin, TX 78724, United States",30.3291349,-97.6606295,"1,406",5 years ago,Slow and always out of things,2 stars
4271,4272,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",6 months ago,Itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,1 star
18363,18364,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,6 years ago,"We know that the order is good quality and we can count on getting exactly what we order.
Thanks",5 stars
28518,28519,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",3 years ago,Can't ever get order right. Had to walk into the back to find someone to wait on me.,1 star
13704,13705,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",3 weeks ago,"The traditional burgers and fries were served Luke warm. As busy as the restaurant was, I was truly expecting hot and fresh. Perhaps had I ordered the pizza or pasta my experience would have been different. The service was nothing out of the ordinary, however, the staff was friendly. The best part of the visit was the arcade and play area, my kids absolutely love it, we were there for hours and hours.",5 stars
12949,12950,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",4 years ago,I met what i believe to be the owner of Mc Donalds and believe everything is back to business.,5 stars
17319,17320,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,4 years ago,First time at this location. Very clean and fast. They recently updated kids play area and lobby. The play area has a large tablet for kids to play at NO CHARGE! As well as a few other new items.,5 stars
13012,13013,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",4 years ago,"clean tidy mc donalds. helpful staff. lots of seats both indoors and outdoors. love they didnt have the stupid oversized ipad ordering system which they have in the UK.
its a short walk from or to the beach near santa monica pier. and a short walk from the train station blueline and not far from the local shops.
please like this review if you find it helpful
thank you",5 stars
5001,5002,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",2 years ago,Good ,4 stars
17724,17725,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,3 months ago,Good ,4 stars
23972,23973,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",3 years ago,Food's always hot n frwsh,5 stars
11926,11927,McDonald's,Fast food restaurant,"1044 US-11, Champlain, NY 12919, United States",44.9814099,-73.4598199,"1,306",5 years ago,I never give McDonalds a 5 Star but this newly build restaurant has table service and the food is hot and terrific. There was a older store here previously but this new one is da bomb.,5 stars
27464,27465,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,999,3 years ago,"I just want to say
1. MCDonalds does NOT take phone orders!also you would not believe the amount of prank calls they get a night
2. There hasnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½",5 stars
18534,18535,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,5 years ago,Good food,4 stars
13159,13160,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",4 years ago,"The terror of the men was palpable in the air. The stench of blood and bodily waste clung heavy. It had been three days and four nights of terror. Ever since the men had come to this island,  it seemed like everything had gone wrong. Not just like God had abandoned them, but had an active hand against them. The coke here is always watered down.",5 stars
19555,19556,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",4 years ago,Great place with lovely staff,5 stars
5044,5045,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",4 years ago,Terrible,1 star
7769,7770,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",4 months ago,Stopped over to pick up a coffee.Manager wanted to charge me for milk in my coffee? Creamer is ok?? Will avoid this place next time.,1 star
25336,25337,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",a month ago,Person taking orders at drive thru was super rude and very unprofessional. Canï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½t believe workers are not getting trained to be professional. I think person was drugged up.,1 star
9609,9610,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",3 years ago,Too many homeless people hanging out.,4 stars
30540,30541,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",3 years ago,Very clean MacDonalds. Great grew. However MacDonalds needs to make french fries like they use to. They've lost their loving feeling on quality.,5 stars
20058,20059,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",4 years ago,Excellent ,5 stars
11636,11637,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",5 years ago,"Slow slow slow service
Never come here again",1 star
32347,32348,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",a year ago,Quick bite morning online orders usually M-F being on the run. I usually see Maria which works in the drive thru she the kindest most nicest person ever!!! Today I had a little hick up with my order and Paola took care of it right away which felt like a regular day as I come by the drive thru. Thank you Maria and Paola you guys rock!,5 stars
8736,8737,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",5 years ago,"The drive through is open during construction but the it took almost 15 minutes of waiting at the window, then the manager handed me the food and drink while loudly arguing with a co-worker about how they don't like working together. No apology for the long wait. Won't go back to that location again.",1 star
5655,5656,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,a year ago,Excellent ,5 stars
13567,13568,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",5 years ago,"Big 24 hour service restaurant, with outdoor seating.",5 stars
24296,24297,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",a year ago,"Massively understaffed. 25+ min wait for food. Also got the order wrong. Corporate needs to sack up and pay their people more because the world is on fire, inflation is rampant, and end times are near. Also every fat, miserable, Disney-going family you'd never want to run into frequents this place. Avoid at all costs",1 star
7744,7745,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",4 years ago,Excellent ,5 stars
7279,7280,McDonald's,Fast food restaurant,"550 Lawrence Expy, Sunnyvale, CA 94086, United States",37.3854949,-121.9954211,"1,562",4 years ago,The bro at the counter is really helpful and polite. Five star service!,5 stars
28398,28399,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",3 years ago,"Not gonna lie, it's just a McDonalds's but if you have a bad experience, don't think about this five star review when it happens.",5 stars
25562,25563,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,657",a year ago,Interesting McDonald's like the animal theme nice place to bring the kids,3 stars
8224,8225,McDonald's,Fast food restaurant,"11382 US-441, Orlando, FL 32837, United States",28.3999863,-81.4051029,"1,861",11 months ago,Fresh and clean,5 stars
29112,29113,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",5 years ago,At least they got my order right.,2 stars
27695,27696,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,565",2 years ago,"Not bad, but they don't let people use the bathroom even if buying",4 stars
18032,18033,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,5 years ago,disapointed ,1 star
22804,22805,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",a month ago,It's nice to still have some locations open 24 hours. And despite mobile park/pickup or the dining room being closed. The way in which the team here was able to expedite the dining room was amazing.,5 stars
31313,31314,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",3 years ago,Great food great staff....I stop there several times each week for breakfast and the food always arrives fast/ fresh/delicious and the staff always remembers me. Highly Highly Recommend this location!,5 stars
2931,2932,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",a year ago,Excellent ,5 stars
27844,27845,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",a year ago,"Strange management??? Got what I ordered,  but had to do at kiosk.   No one at the register taking orders.   My diet coke barely had any ice.  When I asked for ice, I got deer in the headlights look.  Food was as expected,  but very strange experience.   I would not go back.",3 stars
25169,25170,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,6 months ago,Excellent ,5 stars
32913,32914,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",a year ago,Slow and nasty people!!!,5 stars
5181,5182,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",4 years ago,Good ,4 stars
4694,4695,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",7 years ago,amazing,5 stars
29497,29498,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",3 years ago,Excellent ,5 stars
14867,14868,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",5 years ago,"Line was extremely long in drive thru, it took 30 mins to order & additional 10 to get my food",1 star
177,178,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",4 years ago,Does anyone ever expect to go there for the awesome food and beyond superior customer service? Nope. It's the only place with a decent sausage biscuit without having to drive to Carl JR's in cedar park.,2 stars
29965,29966,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",4 days ago,We only went through the drive through.,5 stars
269,270,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",7 years ago,This McDonalds gets a minus 10 from me.  The people plus the manager should all be fired.  They are VERY rude and the service is terrible. Sue,1 star
5395,5396,McDonald's,Fast food restaurant,"5920 Balboa Ave, San Diego, CA 92111, United States",32.8206541,-117.1780115,550,4 years ago,So far no food poisoning. There's a random man who comes at around night time and sometimes tries to talk to you.,3 stars
793,794,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",4 years ago,Bad,1 star
16791,16792,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",7 months ago,Trying to be helpful,4 stars
10700,10701,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",7 months ago,"May be it is time for people to take the time to report this location to the headquarter website!
Again missing the sauce for the Mc nuggets ! Not only I am paying for them as they are part of my menu and the mc nuggets are pretty disgusting with no sauce whatsoever. Since this is a recurrent missing item at each order, I have a question.
Is it the food cost monitoring or a real operation issue ?
May be have them put by the person packaging the mc nuggets instead of the cashier!!!!!!!!!",1 star
13862,13863,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",a month ago,"Even though the stars make no sense on my review, the experience of a different McDonald's is definitely worth it.

The place isn't the cleanest, service isn't the fastest or most efficient, and the atmosphere a bit frantic; it's worth a visit to have a pizza or decent diner breakfast from McDonald's. Worth the experience.",5 stars
9398,9399,McDonald's,Fast food restaurant,"1916 M St NW, Washington, DC 20036, United States",38.9054561,-77.0442355,"1,269",4 years ago,Great French fries but that as always depends mostly on when they last changed their fry oil. The nuggets had been sitting in their hot tray for too long and were dried out and looked like the had also been over cooked good friendly staff though,3 stars
23045,23046,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,566",11 months ago,It was ok lil wait because busy but not too bad and food was ok.also,3 stars
15297,15298,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",2 months ago,Excellent ,5 stars
4105,4106,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",4 years ago,Excellent ,5 stars
12694,12695,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",4 years ago,"Fries were cold, service ok, the kiosk machine wasn't working right, this place needs a change in it been like this for a long time.... Better service and fresher food...",2 stars
19371,19372,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",6 years ago,"Rude people as cashiers, slow service, annoying employees. I reccomend you go to Burger King, the employees are much nicer, and the food is overall better.",2 stars
18283,18284,McDonald's,Fast food restaurant,"1100 N US Hwy 377, Roanoke, TX 76262, United States",33.0093179,-97.2229254,998,9 months ago,Drive thru lady is awful. The service was horrible,1 star
20317,20318,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,2 years ago,"This particular location is by far starting to be the worst in alliance! Their fries are always cold they sweet tea is nasty and the burgers are ""warm"" last week was our last time going to this location. We've found a better one",1 star
10558,10559,McDonald's,Fast food restaurant,"690 Alameda St, Los Angeles, CA 90021, United States",34.0352699,-118.2382063,"2,614",6 years ago,What do you expect at any mcds near a greyhound station? This however reminds me of the 2 near the Dallas greyhound station.,1 star
1070,1071,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",9 months ago,"Everything was fresh, nothing better than fresh ï¿½ï¿½ï¿½",5 stars
13102,13103,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",4 years ago,"Gets very very busy , but they are normally fairly rapid about getting everyone through. By far the cheapest food place in that area, so ideal if you're just visiting. It's still McDonalds though so don't expect anything different from every other franchise.",5 stars
434,435,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",3 years ago,Good food,5 stars
21483,21484,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",3 years ago,Too dependant on technology... Cashier's expect you to use kiosk. No team members at registers.,2 stars
4186,4187,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",3 years ago,"They had a very limited space, but to make an agile experience, they have two big touch screen menus to place your order faster than going to directly to the cashier line. They only have one unisex restroom, so if you are in a hurry, be prepared mentally to wait. Anyway I think you'll enjoy your meal, if you take in consideration these things.",4 stars
33123,33124,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",2 years ago,"To slow in the morning,",2 stars
21672,21673,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",a year ago,So bad I saw a rat there,1 star
21656,21657,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",4 years ago,"they're so unorganized, they gave me my order wrong.",3 stars
14793,14794,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",2 years ago,This is my spot on the regular.  Tonight they shorted me three orders of fries and sometimes the sweet tea is too sweet.,4 stars
22354,22355,McDonald's,Fast food restaurant,2476 Kalï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,,"2,175",a year ago,Kind of a bummer that they still don't have dine in available. But it helps that it's right across from the beach so you can walk there and eat by the ocean!,4 stars
5072,5073,McDonald's,Fast food restaurant,"724 Broadway, New York, NY 10003, United States",40.7291264,-73.9932643,"1,670",4 years ago,Neutral,3 stars
26408,26409,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,381",3 years ago,"No drink refills.
Bad service ï¿½ï¿½ï¿½ï¿½ï¿½ï",1 star
14682,14683,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",5 months ago,Oh my God I love this place I wish to hear every single day like McDonald's is the freaking best chicken nuggets but then I want to charge them!,5 stars
13098,13099,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",a year ago,"The service the is great! They do a awesome job with the food, and it has security there so you don't have to worry to lose your chicken nuggets,  and hamburger,  also your money!",5 stars
24627,24628,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,466",5 years ago,"Terrible service, I order a few things and had to wait over 20 minutes in order to receive my items. No one approached me and another guy when we were standing at the cashier for over 10 minutes. Not even the managers. I had to ask one of the employees if they actually had a cashier.",1 star
29205,29206,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,618",5 years ago,"Wonderful,  great service.",5 stars
16278,16279,McDonald's,Fast food restaurant,"10901 Riverside Dr, North Hollywood, CA 91602, United States",34.1525074,-118.3679036,"1,795",3 days ago,"Awesome Sevice, Fresh Breakfast Sandwiches, Thank You",5 stars
6681,6682,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",3 years ago,Not open 24 hours apparently. Came by marathon Sunday morning only to be told it was closed by security.,1 star
15093,15094,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",4 years ago,Clean nice staff,3 stars
6751,6752,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",4 years ago,One of the best McDonald's I've ever been to,5 stars
6399,6400,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",4 years ago,"Just like any other random McDonald's. Good thing, there is free WiFi and the service was quick. I payed at the digital counters and like 5 minutes after that I was having my meal.",5 stars
25286,25287,McDonald's,Fast food restaurant,"7010 Bradlick Shopping Center, Annandale, VA 22003, United States",38.8128231,-77.1850548,595,4 years ago,Excellent ,5 stars
19907,19908,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",a year ago,Excellent ,5 stars
10795,10796,McDonald's,Fast food restaurant,"1650 Washington Ave, Miami Beach, FL 33139, United States",25.7902955,-80.1320774,"4,922",3 years ago,I don't know where to start. OMG! This is the slowest MCDs restaurant in the world. Staff act like if they were on vacation. You can see in their faces that they hate working here and are just looking forward to the end of their shift. Manager came out after a while and there was no improvement in performance. The automated order system was not working so I waited in line for 10 mins. just to order and pay. From this point it was exactly 27 mins. until my order was ready. All that was was a bottle of water and a mocha coffee. And I had to ask them otherwise it would have been more than half hour. I reckon staff must really ask themselves whether they want to work here. There may be other better places where they could find job satisfaction. Here they're just turning a bunch of people into unhappy customers.,1 star
25925,25926,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,808",a year ago,Oh yes Love Mc Donald's sense little however I am Bother by The San Andreas Fault-line Going To Separate Not Enough Sewers To Drain The Ocean Water Of It Done might create a Domino AffectThe Great Wall of America The San Andreas Fault-line Emergency Plan SCUBA GEAR BEFORE THE SAM ANDREAS FAULT-LINE SEPARATE CASH APP GODHEADDIVA,5 stars
3422,3423,McDonald's,Fast food restaurant,"429 7th Ave, New York, NY 10001, United States",40.7505058,-73.990583,"2,052",3 years ago,To many junkies and drug dealers,1 star
28052,28053,McDonald's,Fast food restaurant,"5725 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",28.3335081,-81.5137384,"5,567",6 months ago,It's a good place for fast food,4 stars
398,399,McDonald's,Fast food restaurant,"13749 US-183 Hwy, Austin, TX 78750, United States",30.4607176,-97.7928744,"1,240",4 years ago,Fast service and friendly staff,5 stars
32901,32902,McDonald's,Fast food restaurant,"3501 Biscayne Blvd, Miami, FL 33137, United States",25.8099996,-80.1890981,"2,810",5 years ago,I wish there was a way to not give any ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1 star
1041,1042,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",4 years ago,Waited in the drive up.10 minutes. Should had the man in front park instead of waiting at yhe window for his stuff.,1 star
2464,2465,McDonald's,Fast food restaurant,"72-69 Kissena Blvd, Queens, NY 11367, United States",40.7274006,-73.8124604,"2,193",5 years ago,I wish  someone  would  learn  to put a burger  together,3 stars
21988,21989,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",4 years ago,Just what you expect,4 stars
19537,19538,McDonald's,Fast food restaurant,"621 Broadway, Newark, NJ 07104, United States",40.7719101,-74.1614754,"1,564",4 years ago,Fast n excellent service,5 stars
31834,31835,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",2 years ago,Fun place for kids!,5 stars
